label,message
1,"Auction round 4. The highest bid is now Â£54. Next maximum bid is Â£71. To bid, send BIDS e. g. 10 (to bid Â£10) to 83383. Good luck."
0,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
0,"Omw back to tampa from west palm, you hear what happened?"
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
0,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.
0,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x"
0,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
0,Tell rob to mack his gf in the theater
0,Aaooooright are you at work?
0,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
0,In meeting da. I will call you
0,Designation is software developer and may be she get chennai:)
0,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
0,Oh ho. Is this the first time u use these type of words
0,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?
0,Da is good good player.why he is unsold.
1,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or Â£1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH."
0,"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx."
0,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
0,Dear good morning how you feeling dear
0,"Are you being good, baby? :)"
0,happened here while you were adventuring
0,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
0,I wont do anything de.
0,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
0,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"
0,Already one guy loving you:-.
1,"Today's Offer! Claim ur Â£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. Â£3.00 Sub. 16 . Unsub reply X"
0,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff."
0,How come u got nothing to do?
0,So how are you really. What are you up to. How's the masters. And so on.
0,"Awesome, I'll see you in a bit"
0,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...
0,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
0,I only haf msn. It's yijue@hotmail.com
0,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
0,Ooooooh I forgot to tell u I can get on yoville on my phone
0,Gudnite....tc...practice going on
0,Happy new year to u too!
0,"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch gdeve.."
0,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
0,I don't know but I'm raping dudes at poker
0,Is there coming friday is leave for pongal?do you get any news from your work place.
1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. Â£1.50 SP:Tyrone
0,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
0,Anything lor if they all go then i go lor...
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
0,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
0,You do got a shitload of diamonds though
0,"Sorry, I'll call later in meeting."
0,"Sorry, I'll call later"
0,"Nah, I'm a perpetual DD"
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
0,How many licks does it take to get to the center of a tootsie pop?
0,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
0,"What's up bruv, hope you had a great break. Do have a rewarding semester."
0,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
0,Me too baby! I promise to treat you well! I bet you will take good care of me...
0,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
0,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
0,Sorry * was at the grocers.
0,"Nah, Wednesday. When should I bring the mini cheetos bag over?"
0,Are you still getting the goods.
0,"By the way, 'rencontre' is to meet again. Mountains dont...."
0,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...
0,Well. Im computerless. Time to make some oreo truffles
0,I jokin oni lar.. Ã busy then i wun disturb Ã¼.
0,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX
0,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
1,Ur balance is now Â£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
0,"Call me, i am senthil from hsbc."
0,"sir, you will receive the account no another 1hr time. Sorry for the delay."
0,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
0,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
0,Dude how do you like the buff wind.
0,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon...."
0,But that's on ebay it might be less elsewhere.
0,No i am not having not any movies in my laptop
0,"Babe, I'm back ... Come back to me ..."
0,K..k:)how much does it cost?
0,Should I have picked up a receipt or something earlier
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
0,"CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO"
0,PS U no ur a grown up now right?
1,"URGENT! Your mobile No 077xxx WON a Â£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
1,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
0,Same as kallis dismissial in 2nd test:-).
0,So when do you wanna gym?
0,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
0,I said its okay. Sorry
0,Easy ah?sen got selected means its good..
0,K:)k.are you in college?
0,Tomarrow final hearing on my laptop case so i cant.
0,Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
0,"Just looked it up and addie goes back Monday, sucks to be her"
0,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
0,Also where's the piece
0,"Gosh that , what a pain. Spose I better come then."
0,Huh but i cant go 2 ur house empty handed right?
0,K:)i will give my kvb acc details:)
0,I WILL CAL YOU SIR. In meeting
0,Sent me de webadres for geting salary slip
0,I'm vivek:)i got call from your number.
0,"Itâs reassuring, in this crazy world."
1,3. You have received your mobile content. Enjoy
0,Call me when u finish then i come n pick u.
0,Just buy a pizza. Meat lovers or supreme. U get to pick.
0,Then she dun believe wat?
0,Thanks for picking up the trash.
0,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
0,Hmmm.but you should give it on one day..
0,Was it something u ate?
0,U're welcome... Caught u using broken english again...
1,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
0,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
0,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
0,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ã got a lot of work ar?
0,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
0,I am great! How are you?
1,88800 and 89034 are premium phone services call 08718711108
0,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not
0,I'm coming home 4 dinner.
0,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside.."""
0,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!
0,Pls she needs to dat slowly or she will vomit more.
0,Hi Princess! Thank you for the pics. You are very pretty. How are you?
0,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola."
0,He needs to stop going to bed and make with the fucking dealing
0,"Come to me right now, Ahmad"
0,Carry on not disturbing both of you
0,Cos i want it to be your thing
0,The wine is flowing and i'm i have nevering..
0,Will be office around 4 pm. Now i am going hospital.
0,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
